schid,nttkreadsch,nttkreaddist,nttkreadstate,nttkmathschool,nttkmathdist,nttkmathstate,nttkscischool,nttkscidist,nttkscistate
350501250022001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
350501250022002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
350501400170001,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.7
350501410021009,0.0,0.0,0.6,0.0,0.0,0.5,0.4,0.2,0.7
350501410022004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.2,0.7
350501410022005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.2,0.7
350501410022006,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.2,0.7
350501410022009,0.0,0.0,0.6,0.0,0.0,0.5,,,
350501500022001,0.6,0.6,0.6,0.6,0.6,0.5,0.9,0.9,0.7
350501600170001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
350501700041001,0.4,0.6,0.6,0.4,0.6,0.5,1.7,0.9,0.7
350501700042001,1.0,0.6,0.6,1.0,0.6,0.5,0.0,0.9,0.7
350501750042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
350501850042001,0.6,0.6,0.6,0.6,0.6,0.5,0.0,0.0,0.7
350501950042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
350502100042001,0.6,0.6,0.6,0.6,0.6,0.5,0.0,0.0,0.7
350502300042001,0.0,0.0,0.6,0.0,0.0,0.5,7.1,7.1,0.7
350502800170001,4.3,4.3,0.6,4.3,4.3,0.5,0.7,0.7,0.7
350502890041002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
350502890042002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
350502890042003,,,,,,,,,
350504250262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380540210260001,2.3,2.7,0.6,2.3,2.7,0.5,6.3,4.4,0.7
380540210262004,4.0,2.7,0.6,4.0,2.7,0.5,0.0,4.4,0.7
380540230260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380540230262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380540270021001,0.3,0.2,0.6,0.3,0.2,0.5,0.0,0.0,0.7
380540270022003,,,,,,,,,
380540270022004,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
380540270022005,,,,,,,,,
380540270022006,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
380540270022007,0.7,0.2,0.6,0.7,0.2,0.5,0.0,0.0,0.7
380540610042001,1.1,1.1,0.6,1.1,1.1,0.5,0.0,0.0,0.7
380540880022005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380540920042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380544040160001,0.6,0.6,0.6,0.6,0.6,0.5,0.6,0.6,0.7
380601260260001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
380601260261001,0.3,0.2,0.6,0.3,0.2,0.5,0.0,0.0,0.7
380601260262002,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
380601890260001,3.0,1.3,0.6,3.0,1.3,0.5,3.0,1.8,0.7
380601890261001,0.6,1.3,0.6,0.6,1.3,0.5,2.0,1.8,0.7
380601890262001,1.4,1.3,0.6,1.4,1.3,0.5,0.0,1.8,0.7
380601910260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380601910261003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380601910262003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380652000260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380652000262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380652020260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380652020261003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380652020262003,,,,,,,,,
380652020262006,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
380652130260001,0.0,0.9,0.6,0.0,0.9,0.5,0.0,0.4,0.7
380652130261001,2.0,0.9,0.6,2.0,0.9,0.5,1.2,0.4,0.7
380652130262001,0.9,0.9,0.6,0.9,0.9,0.5,0.0,0.4,0.7
380652130262003,0.0,0.9,0.6,0.0,0.9,0.5,,,
390550010260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390550010261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390550010262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390550020260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390550020261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390550020262003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390550030260001,0.6,0.2,0.6,0.6,0.1,0.5,0.6,0.2,0.7
390550030261001,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.2,0.7
390550030262004,,,,,,,,,
390550030262005,0.0,0.2,0.6,0.0,0.1,0.5,,0.2,0.7
390550030262006,0.2,0.2,0.6,0.0,0.1,0.5,0.0,0.2,0.7
390550090260001,4.0,0.8,0.6,4.0,0.8,0.5,4.0,1.8,0.7
390550090261001,0.0,0.8,0.6,0.0,0.8,0.5,0.0,1.8,0.7
390550090262001,0.0,0.8,0.6,0.0,0.8,0.5,0.0,1.8,0.7
390550090262002,1.1,0.8,0.6,1.1,0.8,0.5,3.4,1.8,0.7
390550110260001,2.3,0.9,0.6,2.3,0.9,0.5,2.3,1.7,0.7
390550110261002,0.5,0.9,0.6,0.5,0.9,0.5,1.4,1.7,0.7
390550110262001,0.9,0.9,0.6,0.9,0.9,0.5,1.3,1.7,0.7
390550150260001,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.0,0.7
390550150261001,0.5,0.4,0.6,0.5,0.4,0.5,0.0,0.0,0.7
390550150262001,0.4,0.4,0.6,0.4,0.4,0.5,0.0,0.0,0.7
390550150262002,,,,,,,,,
390550610250036,2.4,0.6,0.6,2.4,0.6,0.5,2.4,1.3,0.7
390550610250038,2.0,0.6,0.6,2.0,0.6,0.5,2.0,1.3,0.7
390550610251030,1.3,0.6,0.6,1.7,0.6,0.5,2.5,1.3,0.7
390550610251034,1.0,0.6,0.6,1.0,0.6,0.5,0.5,1.3,0.7
390550610252004,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.3,0.7
390550610252005,1.7,0.6,0.6,1.7,0.6,0.5,2.4,1.3,0.7
390550610252007,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.3,0.7
390550610252009,0.0,0.6,0.6,0.0,0.6,0.5,3.6,1.3,0.7
390550610252010,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.3,0.7
390550610252011,0.0,0.6,0.6,0.0,0.6,0.5,1.6,1.3,0.7
390550610252014,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.3,0.7
390550610252016,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.3,0.7
390550610252017,0.0,0.6,0.6,0.6,0.6,0.5,0.0,1.3,0.7
390550610252019,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.3,0.7
39055061025201C,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.3,0.7
390550610252023,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.3,0.7
390550610252025,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.3,0.7
390550610252031,0.0,0.6,0.6,0.4,0.6,0.5,0.0,1.3,0.7
390550610252032,0.0,0.6,0.6,0.0,0.6,0.5,0.0,1.3,0.7
390550610252034,0.9,0.6,0.6,0.3,0.6,0.5,2.6,1.3,0.7
390740050260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390740050261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390740050262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390740250260001,1.5,0.6,0.6,1.5,0.6,0.5,1.5,0.8,0.7
390740250261002,0.8,0.6,0.6,0.8,0.6,0.5,0.7,0.8,0.7
390740250262002,,,,,,,,,
390740250262005,0.0,0.6,0.6,0.0,0.6,0.5,,,
390740250262006,0.0,0.6,0.6,0.0,0.6,0.5,0.0,0.8,0.7
390740390260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390740390262003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390740570260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390740570261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390740570262002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
390741000260001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.8,0.7
390741000261001,0.8,0.3,0.6,0.8,0.3,0.5,2.1,0.8,0.7
390741000262003,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.8,0.7
400070400260001,0.0,0.5,0.6,0.0,0.9,0.5,0.0,0.0,0.7
400070400262001,0.6,0.5,0.6,1.1,0.9,0.5,0.0,0.0,0.7
400070420260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400070420262001,0.0,0.0,0.6,0.0,0.0,0.5,,0.0,0.7
400310010260003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400310010262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400310030260001,0.5,0.6,0.6,0.5,0.6,0.5,0.7,0.9,0.7
400310030262002,0.8,0.6,0.6,0.8,0.6,0.5,1.4,0.9,0.7
400310100260001,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.0,0.7
400310100262003,0.5,0.4,0.6,0.5,0.4,0.5,0.0,0.0,0.7
400421000260001,0.5,0.5,0.6,0.5,0.5,0.5,0.0,0.3,0.7
400421000261002,0.6,0.5,0.6,0.6,0.5,0.5,0.6,0.3,0.7
400421000262006,1.6,0.5,0.6,1.6,0.5,0.5,3.8,0.3,0.7
400421000262007,0.0,0.5,0.6,0.0,0.5,0.5,0.0,0.3,0.7
400421000262008,,,,,,,,,
400560010260002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560010261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560010262005,0.0,0.0,0.6,0.0,0.0,0.5,,,
400560010262006,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560020260004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560020261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560020262005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560050260001,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.8,0.7
400560050262001,0.4,0.4,0.6,0.4,0.4,0.5,1.3,0.8,0.7
400560060260001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
400560060261001,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
400560060262001,0.4,0.2,0.6,0.4,0.2,0.5,0.0,0.0,0.7
400560060262002,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
400560070260003,1.2,0.5,0.6,1.2,0.5,0.5,1.2,0.3,0.7
400560070261002,0.4,0.5,0.6,0.4,0.5,0.5,0.0,0.3,0.7
400560070262003,0.3,0.5,0.6,0.3,0.5,0.5,0.0,0.3,0.7
400560080260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560080261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560080262003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560090260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560090261002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560090262004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560090262005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560090262006,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
400560340260001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.0,0.7
400560340261001,0.3,0.3,0.6,0.3,0.3,0.5,0.0,0.0,0.7
400560340262001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.0,0.7
400560340262002,0.5,0.3,0.6,0.5,0.3,0.5,0.0,0.0,0.7
410570010260001,0.9,0.2,0.6,0.9,0.3,0.5,0.9,0.5,0.7
410570010261001,0.2,0.2,0.6,0.2,0.3,0.5,0.7,0.5,0.7
410570010262004,0.0,0.2,0.6,0.4,0.3,0.5,0.0,0.5,0.7
410570010262006,0.0,0.2,0.6,0.0,0.3,0.5,0.0,0.5,0.7
410570020260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.1,0.7
410570020261008,0.0,0.0,0.6,0.0,0.0,0.5,0.4,0.1,0.7
410570020262003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.1,0.7
410570020262004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.1,0.7
410570020262005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.1,0.7
410570020262008,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.1,0.7
410570030262002,4.8,4.8,0.6,4.8,4.8,0.5,8.3,8.3,0.7
410570050260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
410570050261002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
410570050262003,,,,,,,,,
410570050262004,,,,,,,,,
410570050262005,0.0,0.0,0.6,0.0,0.0,0.5,,,
410570050262006,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
410570050262008,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
410570070260001,0.3,0.1,0.6,0.3,0.2,0.5,0.3,0.2,0.7
410570070261001,0.2,0.1,0.6,0.3,0.2,0.5,0.3,0.2,0.7
410570070261002,0.1,0.1,0.6,0.1,0.2,0.5,0.4,0.2,0.7
410570070262003,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.2,0.7
410570070262004,,,,,,,,,
410570070262005,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.2,0.7
410570070262006,,,,,,,,,
410570070262007,,,,,,,,,
410570070262008,,,,,,,,,
410570070262009,,,,,,,,,
410570070262010,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.2,0.7
410570070262011,,,,,,,,,
410570070262012,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.2,0.7
410570080260001,0.0,0.3,0.6,0.0,0.3,0.5,0.0,0.5,0.7
410570080261002,0.3,0.3,0.6,0.3,0.3,0.5,0.5,0.5,0.7
410570080262003,,,,,,,,,
410570080262007,0.5,0.3,0.6,0.5,0.3,0.5,1.0,0.5,0.7
410570080262009,0.0,0.3,0.6,0.0,0.3,0.5,,,
410570090260001,2.7,0.5,0.6,2.7,0.5,0.5,2.7,1.4,0.7
410570090261003,0.4,0.5,0.6,0.4,0.5,0.5,1.5,1.4,0.7
410570090261004,0.0,0.5,0.6,0.0,0.5,0.5,,,
410570090262007,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.4,0.7
410570090262012,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.4,0.7
410570090262013,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.4,0.7
410570090262016,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.4,0.7
410570090262020,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.4,0.7
410570090262022,0.0,0.5,0.6,0.0,0.5,0.5,0.0,1.4,0.7
410570100260001,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.1,0.7
410570100261003,0.1,0.0,0.6,0.2,0.1,0.5,0.2,0.1,0.7
410570100262001,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.1,0.7
410570100262006,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.1,0.7
410570100262011,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.1,0.7
410570100262013,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.1,0.7
410570100262014,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.1,0.7
410570100262020,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.1,0.7
410570100262022,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.1,0.7
410570100262023,0.0,0.0,0.6,0.0,0.1,0.5,0.0,0.1,0.7
410570100262024,0.0,0.0,0.6,0.0,0.1,0.5,,,
410570110260001,2.1,0.6,0.6,2.1,0.7,0.5,2.1,1.2,0.7
410570110261006,0.4,0.6,0.6,0.6,0.7,0.5,1.2,1.2,0.7
410570110262007,0.6,0.6,0.6,0.6,0.7,0.5,0.0,1.2,0.7
410570110262010,0.0,0.6,0.6,0.0,0.7,0.5,0.0,1.2,0.7
410570110262015,0.0,0.6,0.6,0.0,0.7,0.5,0.0,1.2,0.7
410570110262024,0.7,0.6,0.6,0.7,0.7,0.5,0.0,1.2,0.7
410570110262028,0.0,0.6,0.6,0.0,0.7,0.5,0.0,1.2,0.7
410570110262029,0.0,0.6,0.6,0.0,0.7,0.5,0.0,1.2,0.7
410570110262030,0.7,0.6,0.6,0.7,0.7,0.5,1.1,1.2,0.7
410570120260001,2.9,2.5,0.6,2.9,2.5,0.5,2.9,2.9,0.7
410570120261003,0.6,2.5,0.6,0.6,2.5,0.5,0.0,2.9,0.7
410570120262008,4.3,2.5,0.6,4.3,2.5,0.5,4.9,2.9,0.7
410570130021001,0.5,0.2,0.6,0.5,0.2,0.5,0.0,0.0,0.7
410570130022002,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.0,0.7
410570140160001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
410570150031001,0.9,1.7,0.6,0.9,1.7,0.5,2.9,1.9,0.7
410570150032002,2.2,1.7,0.6,2.2,1.7,0.5,1.5,1.9,0.7
410570150032004,2.5,1.7,0.6,2.5,1.7,0.5,0.0,1.9,0.7
430590050260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
430590050262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
430590070260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
430590070261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
430590070262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
430785350260002,1.4,0.4,0.6,1.4,0.4,0.5,0.0,0.5,0.7
430785350261001,0.5,0.4,0.6,0.5,0.4,0.5,1.4,0.5,0.7
430785350262004,0.0,0.4,0.6,0.0,0.4,0.5,0.0,0.5,0.7
430785350262006,,,,,,,,,
431020010042001,0.3,0.3,0.6,0.3,0.3,0.5,1.0,1.0,0.7
431020020042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
431020060260001,1.1,1.0,0.6,1.1,1.0,0.5,1.1,0.8,0.7
431020060262001,2.4,1.0,0.6,2.4,1.0,0.5,0.0,0.8,0.7
431020060262002,0.4,1.0,0.6,0.4,1.0,0.5,0.0,0.8,0.7
431020060262003,0.9,1.0,0.6,0.9,1.0,0.5,0.9,0.8,0.7
431020110260001,0.0,0.8,0.6,0.0,0.8,0.5,0.0,0.4,0.7
431020110261001,1.8,0.8,0.6,1.8,0.8,0.5,1.1,0.4,0.7
431020110262001,0.0,0.8,0.6,0.0,0.8,0.5,0.0,0.4,0.7
431020110262002,0.0,0.8,0.6,0.0,0.8,0.5,,,
431020110262003,0.0,0.8,0.6,0.0,0.8,0.5,,,
431020210260001,2.5,0.9,0.6,2.5,0.9,0.5,3.8,2.4,0.7
431020210262003,0.0,0.9,0.6,0.0,0.9,0.5,0.0,2.4,0.7
431020600260001,0.0,0.7,0.6,0.0,0.7,0.5,0.0,0.0,0.7
431020600261002,0.6,0.7,0.6,0.6,0.7,0.5,0.0,0.0,0.7
431020600262003,1.3,0.7,0.6,1.3,0.7,0.5,0.0,0.0,0.7
431020690022001,0.3,0.3,0.6,0.3,0.3,0.5,0.0,0.0,0.7
431020690022002,,,,,,,,,
431021220170001,2.0,2.0,0.6,2.0,2.0,0.5,2.0,2.0,0.7
431021400260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
431021400261002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
431021400262003,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
431021400262004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
431021400262005,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
440630020031001,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
440630020032001,0.4,0.1,0.6,0.4,0.1,0.5,1.4,0.3,0.7
440630020032002,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.3,0.7
440630030031001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
440630030032001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
440630120260002,0.0,0.4,0.6,0.0,0.5,0.5,0.0,0.2,0.7
440630120261003,0.6,0.4,0.6,0.8,0.5,0.5,0.6,0.2,0.7
440630120262001,0.3,0.4,0.6,0.3,0.5,0.5,0.0,0.2,0.7
440630120262002,,,,,,,,,
440630150041006,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.1,0.7
440630150041007,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.1,0.7
440630150041008,0.9,0.2,0.6,0.2,0.1,0.5,0.0,0.1,0.7
440630150042001,0.0,0.2,0.6,0.0,0.1,0.5,,,
440630150042002,0.0,0.2,0.6,0.0,0.1,0.5,,,
440630150042003,0.0,0.2,0.6,0.0,0.1,0.5,0.0,0.1,0.7
440630150042004,0.3,0.2,0.6,0.3,0.1,0.5,0.0,0.1,0.7
440630150042005,0.0,0.2,0.6,0.0,0.1,0.5,0.8,0.1,0.7
440630180042001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
440630190240002,0.0,1.9,0.6,0.0,1.9,0.5,0.0,2.2,0.7
440630190241001,3.5,1.9,0.6,3.5,1.9,0.5,3.1,2.2,0.7
440630190242001,1.0,1.9,0.6,1.0,1.9,0.5,3.6,2.2,0.7
440630260041004,0.2,0.1,0.6,0.2,0.1,0.5,0.0,0.2,0.7
440630260042002,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
440630260042004,0.0,0.1,0.6,0.0,0.1,0.5,1.1,0.2,0.7
440630260042005,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
440630360022001,0.0,0.0,0.6,0.0,0.0,0.5,2.3,2.3,0.7
440630460031001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
440630460032001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
440630470041004,0.0,0.1,0.6,0.1,0.2,0.5,1.0,0.3,0.7
440630470041005,0.3,0.1,0.6,0.4,0.2,0.5,0.0,0.3,0.7
440630470041006,0.2,0.1,0.6,0.3,0.2,0.5,0.3,0.3,0.7
440630470042001,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
440630470042002,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
440630470042003,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
440630470042005,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
440630470042007,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
440630470042008,0.3,0.1,0.6,0.3,0.2,0.5,0.8,0.3,0.7
440630470042009,0.0,0.1,0.6,0.0,0.2,0.5,0.8,0.3,0.7
440630470042010,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
440630470042011,0.0,0.1,0.6,0.0,0.2,0.5,0.0,0.3,0.7
440630500260001,1.3,0.2,0.6,1.3,0.2,0.5,1.3,0.6,0.7
440630500261002,0.0,0.2,0.6,0.0,0.2,0.5,0.0,0.6,0.7
440630500262003,0.2,0.2,0.6,0.2,0.2,0.5,0.5,0.6,0.7
440630500262007,0.0,0.2,0.6,0.0,0.2,0.5,,,
440631540160001,2.3,2.3,0.6,2.3,2.3,0.5,2.3,2.3,0.7
440631550160001,0.8,0.6,0.6,0.8,0.7,0.5,0.0,0.1,0.7
440631550160002,1.1,0.6,0.6,1.1,0.7,0.5,0.0,0.1,0.7
440631550160003,0.4,0.6,0.6,0.4,0.7,0.5,0.2,0.1,0.7
440631550160004,0.0,0.6,0.6,0.3,0.7,0.5,0.3,0.1,0.7
440631560160001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
440631560160002,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
440631570160001,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7
440631580220002,0.3,0.1,0.6,0.3,0.1,0.5,0.3,0.1,0.7
440631580221002,0.4,0.1,0.6,0.4,0.1,0.5,0.0,0.1,0.7
440631580221003,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.1,0.7
440631580222003,,,,,,,,,
440631580222004,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.1,0.7
440631580222005,0.1,0.1,0.6,0.1,0.1,0.5,0.3,0.1,0.7
440631580222006,,,,,,,,,
440631580222007,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.1,0.7
440631650031001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
440631650032002,0.0,0.0,0.6,0.0,0.0,0.5,,0.0,0.7
440631650032004,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
440632000260008,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.4,0.7
440632000260009,1.8,0.3,0.6,1.8,0.2,0.5,1.3,0.4,0.7
440632000261006,0.2,0.3,0.6,0.0,0.2,0.5,0.0,0.4,0.7
440632000261007,0.2,0.3,0.6,0.1,0.2,0.5,0.0,0.4,0.7
440632000262003,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.4,0.7
440632000262004,0.0,0.3,0.6,0.0,0.2,0.5,2.7,0.4,0.7
440632000262006,0.0,0.3,0.6,0.0,0.2,0.5,0.0,0.4,0.7
440632000262007,0.0,0.3,0.6,0.0,0.2,0.5,1.1,0.4,0.7
440632000262008,0.3,0.3,0.6,0.0,0.2,0.5,0.0,0.4,0.7
440632000262009,,,,,,,,,
440632000262010,0.5,0.3,0.6,0.5,0.2,0.5,0.0,0.4,0.7
450670030260001,0.0,0.4,0.6,0.0,0.4,0.5,0.0,1.0,0.7
450670030261001,0.0,0.4,0.6,0.0,0.4,0.5,0.0,1.0,0.7
450670030262001,0.8,0.4,0.6,0.8,0.4,0.5,3.2,1.0,0.7
450670040260001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
450670040261001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
450670040262001,0.0,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.7
450670040262003,,,,,,,,,
450670050260001,0.5,0.1,0.6,0.5,0.1,0.5,0.5,0.2,0.7
450670050261001,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
450670050262003,,,,,,,,,
450670050262004,0.0,0.1,0.6,0.0,0.1,0.5,,,
450670050262005,0.0,0.1,0.6,0.0,0.1,0.5,0.0,0.2,0.7
450790010220001,0.0,2.6,0.6,0.0,2.6,0.5,0.0,0.0,0.7
