schid,demschoolwhite,enroll2015,enrolldist2015,lowinc2015,act2015school,actscore2015district,actscore2015state,percmin2015
050160650042022,36.9,550,"7,655",48.4,,,20.5,63.1
050160650042023,47.9,390,"7,655",37.2,,,20.5,52.1
050160650042024,36.9,371,"7,655",39.6,,,20.5,63.1
050160670021002,48.7,263,609,37.3,,,20.5,51.3
050160670022003,50.6,346,609,28.9,,,20.5,49.4
050160680021002,35.2,653,"1,834",52.8,,,20.5,64.8
050160680022001,42.1,380,"1,834",51.1,,,20.5,57.9
050160680022004,34.3,414,"1,834",54.1,,,20.5,65.7
050160680022005,34.9,387,"1,834",48.8,,,20.5,65.1
050160690021003,36.5,576,"1,780",61.8,,,20.5,63.5
050160690022001,36.8,589,"1,780",67.2,,,20.5,63.2
050160690022004,37.1,615,"1,780",60.2,,,20.5,62.9
050160700022003,51.0,889,889,28.1,,,20.5,49.0
050160710022001,57.8,531,531,44.8,,,20.5,42.2
050160720022002,49.4,678,678,32.2,,,20.5,50.6
050160730022001,38.3,540,540,33.0,,,20.5,61.7
050160735021003,39.9,333,"1,025",40.5,,,20.5,60.1
050160735022002,41.7,515,"1,025",42.3,,,20.5,58.3
050160735022003,40.7,177,"1,025",25.4,,,20.5,59.3
050160740021001,55.3,421,"1,240",11.6,,,20.5,44.7
050160740022003,56.2,379,"1,240",11.3,,,20.5,43.8
050160740022004,47.5,440,"1,240",8.6,,,20.5,52.5
050162020170001,43.7,"3,230","3,230",42.6,23.9,23.9,20.5,56.3
050162030170001,83.5,"3,121","4,099",3.9,27.5,27.5,20.5,16.5
050162030170002,91.1,978,"4,099",3.6,,27.5,20.5,8.900000000000006
050162070170001,40.5,"1,859","6,307",45.6,21.0,22.0,20.5,59.5
050162070170003,84.2,"2,370","6,307",7.4,24.0,22.0,20.5,15.799999999999997
050162070170004,48.2,"2,078","6,307",39.2,20.4,22.0,20.5,51.8
050162110170001,54.9,"2,409","12,183",26.6,23.0,22.6,20.5,45.1
050162110170002,63.3,"2,750","12,183",15.6,25.4,22.6,20.5,36.7
050162110170003,45.4,"2,710","12,183",50.3,21.3,22.6,20.5,54.6
050162110170004,53.5,"2,395","12,183",35.4,22.3,22.6,20.5,46.5
050162110170006,36.2,"1,919","12,183",50.6,20.6,22.6,20.5,63.8
050162140170002,46.8,"1,993","11,974",42.2,22.3,23.1,20.5,53.2
050162140170004,73.3,"1,949","11,974",16.7,24.7,23.1,20.5,26.700000000000003
050162140170005,76.6,"2,214","11,974",13.3,24.4,23.1,20.5,23.400000000000006
050162140170006,35.7,"1,822","11,974",48.3,20.5,23.1,20.5,64.3
050162140170007,53.3,"2,011","11,974",32.8,22.6,23.1,20.5,46.7
050162140170008,62.1,"1,985","11,974",22.8,23.3,23.1,20.5,37.9
050162190170002,40.5,"2,159","4,752",32.6,21.8,22.0,20.5,59.5
050162190170003,49.2,"2,593","4,752",32.2,22.1,22.0,20.5,50.8
050162250170001,78.2,"2,051","4,965",8.1,26.1,25.4,20.5,21.799999999999997
050162250170002,65.0,"2,914","4,965",21.6,24.9,25.4,20.5,35.0
060160780022001,56.5,262,262,37.0,,,20.5,43.5
060160790022001,74.1,432,432,28.0,,,20.5,25.900000000000006
060160800022001,71.5,607,"1,096",42.0,,,20.5,28.5
060160800022002,83.2,489,"1,096",38.0,,,20.5,16.799999999999997
060160810021001,40.1,414,"1,436",69.6,,,20.5,59.9
060160810022001,51.7,756,"1,436",71.4,,,20.5,48.3
060160810022003,53.4,266,"1,436",75.9,,,20.5,46.6
060160830021003,15.9,908,"2,778",83.8,,,20.5,84.1
060160830022002,15.1,470,"2,778",85.3,,,20.5,84.9
060160830022004,19.2,655,"2,778",79.2,,,20.5,80.8
060160830022005,10.0,562,"2,778",87.7,,,20.5,90.0
060160840021002,31.4,427,"1,306",67.0,,,20.5,68.6
060160840022003,43.7,231,"1,306",45.5,,,20.5,56.3
060160840022004,19.0,231,"1,306",63.6,,,20.5,81.0
060160840022005,32.4,417,"1,306",57.8,,,20.5,67.6
060160845022001,17.1,727,727,83.4,,,20.5,82.9
060160855022001,50.6,678,678,68.6,,,20.5,49.4
060160860022001,66.7,646,646,47.5,,,20.5,33.3
060160870021005,3.5,459,"2,811",81.3,,,20.5,96.5
060160870021006,7.0,416,"2,811",86.5,,,20.5,93.0
060160870022003,0.2,411,"2,811",83.7,,,20.5,99.8
060160870022007,2.1,432,"2,811",94.2,,,20.5,97.9
060160870022008,5.7,492,"2,811",78.7,,,20.5,94.3
060160870022010,10.5,601,"2,811",84.4,,,20.5,89.5
060160880021007,0.0,510,"2,675",64.5,,,20.5,100.0
060160880022001,0.6,498,"2,675",97.0,,,20.5,99.4
060160880022003,0.2,459,"2,675",35.7,,,20.5,99.8
060160880022005,0.0,482,"2,675",97.1,,,20.5,100.0
060160880022006,0.4,502,"2,675",94.6,,,20.5,99.6
060160890022001,5.7,529,"5,355",78.3,,,20.5,94.3
060160890022002,0.0,502,"5,355",89.8,,,20.5,100.0
060160890022003,0.0,460,"5,355",82.4,,,20.5,100.0
060160890022004,0.6,715,"5,355",84.8,,,20.5,99.4
060160890022006,1.0,689,"5,355",87.4,,,20.5,99.0
060160890022007,1.6,954,"5,355",86.0,,,20.5,98.4
060160890022008,1.8,384,"5,355",80.2,,,20.5,98.2
060160890022010,1.7,"1,043","5,355",89.0,,,20.5,98.3
060160890022012,0.0,79,"5,355",79.7,,,20.5,100.0
060160900021002,73.0,659,"1,355",8.3,,,20.5,27.0
060160900022001,74.5,384,"1,355",3.6,,,20.5,25.5
060160900022005,69.2,312,"1,355",8.0,,,20.5,30.799999999999997
060160910021001,20.5,263,780,31.9,,,20.5,79.5
060160910022001,22.7,154,780,36.4,,,20.5,77.3
060160910022003,23.1,147,780,34.7,,,20.5,76.9
060160910022004,33.1,136,780,46.3,,,20.5,66.9
060160910022005,18.8,80,780,56.3,,,20.5,81.2
060160920022001,0.7,452,452,75.9,,,20.5,99.3
060160925021001,36.4,398,"1,217",35.9,,,20.5,63.6
060160925022002,36.4,374,"1,217",34.8,,,20.5,63.6
060160925022003,40.2,445,"1,217",36.9,,,20.5,59.8
060160930022001,4.0,545,545,75.2,,,20.5,96.0
060160940022001,44.6,523,523,41.5,,,20.5,55.4
060160950021001,62.8,411,"1,140",24.1,,,20.5,37.2
060160950022002,65.3,729,"1,140",25.7,,,20.5,34.7
060160960021004,64.6,593,"1,687",17.9,,,20.5,35.400000000000006
060160960022001,53.5,368,"1,687",14.7,,,20.5,46.5
060160960022002,63.8,152,"1,687",11.8,,,20.5,36.2
060160960022003,67.5,403,"1,687",16.9,,,20.5,32.5
060160960022005,76.0,171,"1,687",9.9,,,20.5,24.0
060160970021003,52.0,954,"5,950",26.6,,,20.5,48.0
060160970021004,56.7,966,"5,950",25.4,,,20.5,43.3
060160970022001,53.3,407,"5,950",27.0,,,20.5,46.7
060160970022003,55.4,341,"5,950",22.6,,,20.5,44.6
060160970022005,51.8,535,"5,950",21.7,,,20.5,48.2
060160970022006,51.6,514,"5,950",27.2,,,20.5,48.4
060160970022007,60.1,666,"5,950",17.4,,,20.5,39.9
060160970022008,57.9,689,"5,950",20.0,,,20.5,42.1
060160970022009,74.3,490,"5,950",6.7,,,20.5,25.700000000000003
060160970022010,55.9,388,"5,950",23.5,,,20.5,44.1
060160980021004,4.5,"1,099","3,372",89.1,,,20.5,95.5
060160980022001,5.9,987,"3,372",91.6,,,20.5,94.1
060160980022002,4.7,633,"3,372",91.3,,,20.5,95.3
060160980022003,6.7,653,"3,372",86.5,,,20.5,93.3
060160990021002,2.1,"2,761","12,857",94.2,,,20.5,97.9
060160990022001,4.8,"1,193","12,857",94.0,,,20.5,95.2
060160990022002,4.1,847,"12,857",97.5,,,20.5,95.9
060160990022003,1.7,542,"12,857",95.4,,,20.5,98.3
060160990022004,3.6,548,"12,857",94.7,,,20.5,96.4
060160990022005,6.0,773,"12,857",92.5,,,20.5,94.0
060160990022006,5.5,910,"12,857",89.7,,,20.5,94.5
060160990022007,7.5,318,"12,857",88.1,,,20.5,92.5
060160990022008,1.2,643,"12,857",99.4,,,20.5,98.8
060160990022009,6.0,315,"12,857",89.5,,,20.5,94.0
060160990022010,2.9,862,"12,857",94.4,,,20.5,97.1
060160990022011,3.4,526,"12,857",89.0,,,20.5,96.6
060160990022013,1.5,729,"12,857",96.4,,,20.5,98.5
060160990022014,8.4,979,"12,857",95.1,,,20.5,91.6
060160990022015,1.2,911,"12,857",95.8,,,20.5,98.8
060161000021002,15.6,583,"3,917",74.1,,,20.5,84.4
060161000021003,7.5,709,"3,917",80.0,,,20.5,92.5
060161000022001,17.7,373,"3,917",61.7,,,20.5,82.3
060161000022003,16.5,540,"3,917",72.0,,,20.5,83.5
060161000022004,4.7,447,"3,917",83.7,,,20.5,95.3
060161000022006,10.0,460,"3,917",80.7,,,20.5,90.0
060161000022007,11.3,335,"3,917",82.4,,,20.5,88.7
060161000022008,7.0,469,"3,917",85.1,,,20.5,93.0
060161010021006,95.2,504,"1,441",0.4,,,20.5,4.799999999999997
060161010022001,91.0,300,"1,441",0.0,,,20.5,9.0
060161010022002,94.3,246,"1,441",0.0,,,20.5,5.700000000000003
060161010022005,95.7,391,"1,441",0.3,,,20.5,4.299999999999997
060161020021004,75.6,696,"3,154",12.6,,,20.5,24.400000000000006
060161020022001,46.9,431,"3,154",41.8,,,20.5,53.1
060161020022002,83.1,599,"3,154",3.7,,,20.5,16.900000000000006
060161020022003,68.7,533,"3,154",8.6,,,20.5,31.299999999999997
060161020022007,90.5,610,"3,154",2.5,,,20.5,9.5
060161020022008,76.1,285,"3,154",6.0,,,20.5,23.900000000000006
060161030022002,14.0,344,"2,543",79.9,,,20.5,86.0
060161030022004,25.9,278,"2,543",79.5,,,20.5,74.1
060161030022005,40.9,538,"2,543",72.9,,,20.5,59.1
060161030022006,38.1,294,"2,543",82.7,,,20.5,61.9
060161030022007,28.1,787,"2,543",82.0,,,20.5,71.9
060161030022008,26.5,302,"2,543",81.1,,,20.5,73.5
060161050021001,54.0,324,"1,459",44.8,,,20.5,46.0
060161050022002,16.0,206,"1,459",91.3,,,20.5,84.0
060161050022003,32.5,369,"1,459",75.1,,,20.5,67.5
060161050022004,70.0,213,"1,459",32.4,,,20.5,30.0
060161050022005,78.7,347,"1,459",8.4,,,20.5,21.299999999999997
060161060021003,83.9,317,844,7.6,,,20.5,16.099999999999994
060161060022001,82.0,527,844,5.5,,,20.5,18.0
060161070021001,74.9,366,833,13.7,,,20.5,25.099999999999994
060161070022002,74.9,467,833,12.6,,,20.5,25.099999999999994
060162000130001,53.9,"3,294","3,294",22.4,23.8,23.8,20.5,46.1
060162010170001,2.1,"3,438","8,266",93.8,16.4,16.9,20.5,97.9
060162010170002,12.5,"3,595","8,266",81.3,17.6,16.9,20.5,87.5
060162010170003,1.3,"1,233","8,266",95.1,,16.9,20.5,98.7
060162040170001,73.9,"4,032","4,032",15.8,24.3,24.3,20.5,26.099999999999994
060162080170001,59.0,"1,584","1,584",17.9,23.3,23.3,20.5,41.0
060162090170001,1.5,"1,753","4,605",83.2,16.0,17.7,20.5,98.5
060162090170002,2.6,"2,101","4,605",52.4,17.0,17.7,20.5,97.4
060162090170003,7.2,751,"4,605",58.2,22.6,17.7,20.5,92.8
060162120160001,43.3,"1,754","3,423",49.8,19.9,19.3,20.5,56.7
060162120160002,15.6,"1,669","3,423",62.6,18.6,19.3,20.5,84.4
060162340160001,74.3,828,828,31.8,20.5,20.5,20.5,25.700000000000003
060164010260001,53.1,"1,006","2,929",38.3,20.0,20.0,20.5,46.9
060164010261001,48.7,413,"2,929",48.2,,20.0,20.5,51.3
060164010262003,45.1,612,"2,929",26.6,,20.0,20.5,54.9
060164010262004,49.9,663,"2,929",26.7,,20.0,20.5,50.1
060164010262005,47.7,235,"2,929",0.0,,20.0,20.5,52.3
070161040021001,10.0,571,"1,887",74.6,,,20.5,90.0
070161040022001,10.2,196,"1,887",82.7,,,20.5,89.8
070161040022003,2.4,531,"1,887",68.7,,,20.5,97.6
070161040022004,23.7,215,"1,887",52.6,,,20.5,76.3
070161040022005,11.0,374,"1,887",57.2,,,20.5,89.0
070161080022001,57.3,417,417,72.4,,,20.5,42.7
070161090021006,55.7,598,"2,991",61.5,,,20.5,44.3
070161090022001,64.3,465,"2,991",56.8,,,20.5,35.7
070161090022002,61.3,711,"2,991",46.4,,,20.5,38.7
070161090022004,62.1,451,"2,991",48.3,,,20.5,37.9
070161090022006,61.4,580,"2,991",50.5,,,20.5,38.6
070161100022002,20.0,430,430,79.3,,,20.5,80.0
070161110021001,50.8,764,"3,532",49.7,,,20.5,49.2
070161110022001,50.2,617,"3,532",28.4,,,20.5,49.8
070161110022002,35.5,332,"3,532",57.2,,,20.5,64.5
070161110022005,33.1,356,"3,532",41.0,,,20.5,66.9
070161110022006,66.3,371,"3,532",38.0,,,20.5,33.7
070161110022007,62.4,274,"3,532",67.9,,,20.5,37.6
070161110022010,65.2,305,"3,532",24.9,,,20.5,34.8
070161110022011,52.0,513,"3,532",76.6,,,20.5,48.0
07016113A021002,82.6,820,"2,191",19.1,,,20.5,17.400000000000006
07016113A022002,84.4,621,"2,191",19.2,,,20.5,15.599999999999994
07016113A022004,82.8,750,"2,191",18.7,,,20.5,17.200000000000003
070161170021001,70.0,956,"3,259",60.5,,,20.5,30.0
070161170022002,80.0,484,"3,259",64.7,,,20.5,20.0
070161170022003,75.4,680,"3,259",68.4,,,20.5,24.599999999999994
070161170022004,70.6,690,"3,259",62.0,,,20.5,29.400000000000006
070161170022005,78.6,449,"3,259",56.8,,,20.5,21.400000000000006
070161180041004,85.0,642,"1,914",27.9,,,20.5,15.0
070161180042002,80.9,820,"1,914",32.4,,,20.5,19.099999999999994
070161180042003,74.6,452,"1,914",27.2,,,20.5,25.400000000000006
070161220021005,66.5,759,"2,424",69.7,,,20.5,33.5
070161220022001,66.2,325,"2,424",67.7,,,20.5,33.8
070161220022002,70.4,432,"2,424",82.4,,,20.5,29.599999999999994
070161220022003,69.7,491,"2,424",68.6,,,20.5,30.299999999999997
070161220022004,68.1,417,"2,424",73.6,,,20.5,31.900000000000006
070161230021001,58.6,"1,037","3,182",50.9,,,20.5,41.4
070161230022003,56.1,472,"3,182",57.0,,,20.5,43.9
070161230022006,49.2,463,"3,182",55.3,,,20.5,50.8
070161230022007,55.5,382,"3,182",69.9,,,20.5,44.5
070161230022008,66.4,342,"3,182",39.8,,,20.5,33.599999999999994
070161230022010,68.7,486,"3,182",41.2,,,20.5,31.299999999999997
070161240021001,44.8,391,"1,758",48.8,,,20.5,55.2
070161240022002,13.9,330,"1,758",69.4,,,20.5,86.1
070161240022003,52.5,299,"1,758",44.1,,,20.5,47.5
070161240022004,42.3,376,"1,758",50.3,,,20.5,57.7
070161240022005,79.3,362,"1,758",24.9,,,20.5,20.700000000000003
070161250021001,36.4,225,716,56.4,,,20.5,63.6
070161250022003,43.1,262,716,53.8,,,20.5,56.9
070161250022004,40.6,229,716,51.5,,,20.5,59.4
070161260021005,50.1,347,"1,595",60.5,,,20.5,49.9
070161260022001,66.0,318,"1,595",63.5,,,20.5,34.0
070161260022002,30.2,268,"1,595",64.2,,,20.5,69.8
070161260022004,48.5,662,"1,595",63.6,,,20.5,51.5
070161270021005,69.4,340,"1,139",56.8,,,20.5,30.599999999999994
070161270022001,71.8,432,"1,139",54.2,,,20.5,28.200000000000003
070161270022004,73.9,318,"1,139",64.8,,,20.5,26.099999999999994
070161275021001,68.3,394,"1,470",71.6,,,20.5,31.700000000000003
070161275022003,64.9,484,"1,470",69.2,,,20.5,35.099999999999994
070161275022004,73.5,592,"1,470",85.3,,,20.5,26.5
070161280021003,89.8,255,746,13.7,,,20.5,10.200000000000003
070161280022002,86.5,207,746,11.6,,,20.5,13.5
070161280022005,86.7,158,746,8.2,,,20.5,13.299999999999997
070161280022006,88.1,126,746,4.0,,,20.5,11.900000000000006
070161300021001,6.3,399,"3,861",95.5,,,20.5,93.7
070161300021002,28.1,385,"3,861",74.8,,,20.5,71.9
070161300021003,6.7,415,"3,861",89.4,,,20.5,93.3
070161300022004,36.0,200,"3,861",67.5,,,20.5,64.0
070161300022008,3.0,235,"3,861",92.8,,,20.5,97.0
070161300022010,6.2,194,"3,861",92.8,,,20.5,93.8
070161300022011,7.0,429,"3,861",90.9,,,20.5,93.0
070161300022012,34.2,571,"3,861",60.8,,,20.5,65.8
070161300022018,4.5,440,"3,861",88.6,,,20.5,95.5
070161300022019,15.9,333,"3,861",85.9,,,20.5,84.1
070161320022001,2.3,383,"1,193",92.7,,,20.5,97.7
070161320022002,1.6,380,"1,193",93.2,,,20.5,98.4
070161320022003,1.4,430,"1,193",89.5,,,20.5,98.6
070161330022001,0.0,278,317,97.5,,,20.5,100.0
070161350021004,79.8,525,"4,997",12.6,,,20.5,20.200000000000003
070161350021005,77.1,593,"4,997",15.3,,,20.5,22.900000000000006
070161350021006,73.2,710,"4,997",10.8,,,20.5,26.799999999999997
070161350022001,75.9,452,"4,997",15.5,,,20.5,24.099999999999994
070161350022002,70.5,403,"4,997",18.4,,,20.5,29.5
070161350022007,75.5,473,"4,997",17.3,,,20.5,24.5
070161350022008,70.6,494,"4,997",20.4,,,20.5,29.400000000000006
070161350022010,66.9,296,"4,997",14.9,,,20.5,33.099999999999994
070161350022012,78.6,458,"4,997",8.1,,,20.5,21.400000000000006
070161350022013,71.5,593,"4,997",12.3,,,20.5,28.5
070161400021003,82.9,604,"3,623",16.4,,,20.5,17.099999999999994
070161400021004,81.1,656,"3,623",16.0,,,20.5,18.900000000000006
070161400022001,80.8,463,"3,623",20.7,,,20.5,19.200000000000003
070161400022004,78.6,365,"3,623",19.2,,,20.5,21.400000000000006
070161400022005,83.9,434,"3,623",13.1,,,20.5,16.099999999999994
070161400022006,83.4,523,"3,623",14.7,,,20.5,16.599999999999994
070161400022007,76.0,578,"3,623",8.3,,,20.5,24.0
070161420021001,70.2,517,"1,606",42.6,,,20.5,29.799999999999997
070161420022002,69.7,254,"1,606",45.7,,,20.5,30.299999999999997
070161420022003,66.3,436,"1,606",48.4,,,20.5,33.7
070161420022004,72.9,399,"1,606",42.6,,,20.5,27.099999999999994
070161430022001,25.3,784,"1,918",82.7,,,20.5,74.7
070161430022002,43.5,635,"1,918",67.9,,,20.5,56.5
070161430022004,46.4,384,"1,918",82.6,,,20.5,53.6
070161430022005,34.8,115,"1,918",66.1,,,20.5,65.2
070161435021003,4.4,521,"1,718",92.9,,,20.5,95.6
070161435022001,1.1,184,"1,718",97.8,,,20.5,98.9
070161435022006,1.1,365,"1,718",95.1,,,20.5,98.9
070161435022007,5.9,205,"1,718",93.2,,,20.5,94.1
070161435022010,2.7,443,"1,718",93.9,,,20.5,97.3
070161440021002,2.0,899,"2,586",93.7,,,20.5,98.0
070161440022003,10.7,261,"2,586",95.8,,,20.5,89.3
070161440022004,0.3,302,"2,586",95.0,,,20.5,99.7
070161440022005,2.8,317,"2,586",92.7,,,20.5,97.2
070161440022007,2.7,183,"2,586",91.8,,,20.5,97.3
070161440022009,0.0,253,"2,586",88.9,,,20.5,100.0
070161440022010,0.8,371,"2,586",89.2,,,20.5,99.2
070161450021001,50.6,632,"1,454",38.3,,,20.5,49.4
070161450022002,45.1,204,"1,454",41.2,,,20.5,54.9
070161450022003,56.3,316,"1,454",44.6,,,20.5,43.7
070161450022004,50.3,302,"1,454",47.7,,,20.5,49.7
070161460041001,73.4,749,"2,416",41.5,,,20.5,26.599999999999994
070161460042002,72.4,633,"2,416",40.8,,,20.5,27.599999999999994
070161460042003,74.0,366,"2,416",34.4,,,20.5,26.0
070161460042005,75.3,320,"2,416",31.6,,,20.5,24.700000000000003
070161460042006,73.6,348,"2,416",37.6,,,20.5,26.400000000000006
070161470021001,1.3,375,"1,288",97.6,,,20.5,98.7
070161470022004,3.3,367,"1,288",97.0,,,20.5,96.7
070161470022006,1.1,284,"1,288",96.5,,,20.5,98.9
070161470022007,1.1,262,"1,288",98.5,,,20.5,98.9
070161480021002,0.5,196,"2,298",96.4,,,20.5,99.5
070161480021003,0.5,190,"2,298",91.1,,,20.5,99.5
070161480021004,0.7,147,"2,298",91.2,,,20.5,99.3
070161480022002,0.0,195,"2,298",96.4,,,20.5,100.0
070161480022003,0.3,375,"2,298",91.7,,,20.5,99.7
070161480022005,0.0,319,"2,298",94.7,,,20.5,100.0
070161480022006,0.0,278,"2,298",93.2,,,20.5,100.0
070161480022007,0.4,255,"2,298",89.0,,,20.5,99.6
070161480022010,0.4,250,"2,298",91.2,,,20.5,99.6
070161490021004,0.0,228,"2,997",99.1,,,20.5,100.0
070161490021005,0.4,226,"2,997",98.2,,,20.5,99.6
070161490021006,0.0,230,"2,997",98.3,,,20.5,100.0
070161490022002,1.5,411,"2,997",98.5,,,20.5,98.5
070161490022005,0.4,720,"2,997",98.8,,,20.5,99.6
070161490022006,0.2,427,"2,997",99.3,,,20.5,99.8
070161490022009,0.6,360,"2,997",99.4,,,20.5,99.4
070161490022010,1.3,395,"2,997",98.7,,,20.5,98.7
070161500021005,0.9,341,930,60.1,,,20.5,99.1
070161500022001,0.9,424,930,25.9,,,20.5,99.1
070161500022002,0.0,165,930,57.6,,,20.5,100.0
070161510021001,0.8,513,"1,599",98.6,,,20.5,99.2
070161510022002,0.9,317,"1,599",99.7,,,20.5,99.1
070161510022004,1.8,329,"1,599",99.1,,,20.5,98.2
070161510022006,0.9,440,"1,599",95.9,,,20.5,99.1
070161520021001,0.0,448,"2,266",96.2,,,20.5,100.0
070161520022001,0.2,403,"2,266",96.5,,,20.5,99.8
070161520022002,0.0,271,"2,266",99.6,,,20.5,100.0
070161520022004,0.5,393,"2,266",97.5,,,20.5,99.5
070161520022005,0.4,226,"2,266",97.8,,,20.5,99.6
070161520022007,0.0,124,"2,266",98.4,,,20.5,100.0
070161520022008,0.0,234,"2,266",99.1,,,20.5,100.0
070161525021002,0.5,198,945,99.0,,,20.5,99.5
070161525022001,2.7,149,945,100.0,,,20.5,97.3
070161525022004,1.6,185,945,98.4,,,20.5,98.4
070161525022005,0.8,248,945,98.0,,,20.5,99.2
070161525022006,1.8,165,945,99.4,,,20.5,98.2
070161530021003,32.7,455,"1,882",37.4,,,20.5,67.3
070161530022002,32.6,374,"1,882",40.4,,,20.5,67.4
070161530022005,37.0,578,"1,882",42.0,,,20.5,63.0
070161530022006,36.0,475,"1,882",38.3,,,20.5,64.0
070161540022002,52.2,230,230,27.8,,,20.5,47.8
070161545022001,7.4,204,204,94.6,,,20.5,92.6
070161550021001,2.3,398,"1,219",71.4,,,20.5,97.7
070161550022002,1.9,476,"1,219",30.3,,,20.5,98.1
070161550022004,1.7,345,"1,219",72.5,,,20.5,98.3
070161560022001,2.0,"1,024","1,024",94.9,,,20.5,98.0
070161570021001,2.0,293,941,93.9,,,20.5,98.0
070161570022001,1.9,648,941,91.2,,,20.5,98.1
070161580021004,18.8,887,"2,537",75.8,,,20.5,81.2
070161580022001,25.9,707,"2,537",73.1,,,20.5,74.1
070161580022005,16.0,556,"2,537",75.5,,,20.5,84.0
070161580022006,11.6,318,"2,537",84.9,,,20.5,88.4
070161590021001,1.9,700,"1,947",69.1,,,20.5,98.1
070161590022002,10.2,275,"1,947",79.6,,,20.5,89.8
070161590022004,0.3,350,"1,947",64.0,,,20.5,99.7
070161590022005,0.0,215,"1,947",74.9,,,20.5,100.0
070161590022006,2.7,407,"1,947",57.5,,,20.5,97.3
070161600021001,0.3,351,"1,257",75.2,,,20.5,99.7
070161600022003,2.2,490,"1,257",75.7,,,20.5,97.8
070161600022004,1.7,416,"1,257",76.4,,,20.5,98.3
070161610021003,19.2,891,"2,328",43.7,,,20.5,80.8
070161610022001,2.7,338,"2,328",56.8,,,20.5,97.3
070161610022002,7.7,260,"2,328",41.9,,,20.5,92.3
070161610022006,13.9,374,"2,328",77.8,,,20.5,86.1
070161610022007,43.2,465,"2,328",24.1,,,20.5,56.8
070161620021004,2.6,621,"2,902",76.5,,,20.5,97.4
070161620022001,1.1,446,"2,902",75.3,,,20.5,98.9
070161620022003,0.5,393,"2,902",75.3,,,20.5,99.5
070161620022005,6.2,353,"2,902",88.1,,,20.5,93.8
070161620022008,3.3,391,"2,902",85.7,,,20.5,96.7
070161620022009,5.1,431,"2,902",75.6,,,20.5,94.9
070161620022010,2.2,267,"2,902",82.4,,,20.5,97.8
070161630021010,4.7,600,"2,052",90.3,,,20.5,95.3
070161630022002,2.8,465,"2,052",88.0,,,20.5,97.2
070161630022003,5.3,263,"2,052",83.3,,,20.5,94.7
070161630022007,1.7,343,"2,052",85.4,,,20.5,98.3
070161630022008,3.3,210,"2,052",89.5,,,20.5,96.7
070161670021002,3.6,281,"1,230",65.8,,,20.5,96.4
070161670022001,3.7,271,"1,230",68.3,,,20.5,96.3
070161670022003,7.6,367,"1,230",71.4,,,20.5,92.4
070161670022004,4.5,311,"1,230",66.6,,,20.5,95.5
070161680041003,4.8,483,"1,487",64.8,,,20.5,95.2
070161680042001,5.8,428,"1,487",55.8,,,20.5,94.2
070161680042002,6.8,576,"1,487",81.8,,,20.5,93.2
070161690021001,0.0,171,460,97.7,,,20.5,100.0
070161690022002,0.0,289,460,92.7,,,20.5,100.0
070161700022001,1.6,555,"3,323",97.3,,,20.5,98.4
070161700022002,6.3,584,"3,323",94.3,,,20.5,93.7
070161700022005,1.0,305,"3,323",93.8,,,20.5,99.0
070161700022007,2.1,439,"3,323",99.8,,,20.5,97.9
070161700022008,7.3,315,"3,323",95.6,,,20.5,92.7
070161700022009,11.5,330,"3,323",77.9,,,20.5,88.5
070161700022011,0.3,301,"3,323",96.7,,,20.5,99.7
070161700022012,1.0,307,"3,323",93.8,,,20.5,99.0
070161700022013,0.0,187,"3,323",96.8,,,20.5,100.0
070161710021001,4.2,506,"1,054",77.7,,,20.5,95.8
070161710022001,6.0,548,"1,054",79.2,,,20.5,94.0
070161720022001,21.0,404,404,75.5,,,20.5,79.0
070161940021001,40.6,647,"1,490",73.6,,,20.5,59.4
070161940022002,42.1,292,"1,490",70.5,,,20.5,57.9
070161940022004,42.0,250,"1,490",78.8,,,20.5,58.0
070161940022005,29.9,301,"1,490",82.1,,,20.5,70.1
